ID,Drone,Day,Mo,Year,City_original,State,Country,Location.new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper,ABPV,AM,AR,BQCV,CBPV,DWV,IAPV,KBV,LSV,SBPV,SV,VDV1,VDV2,VDV3,VO1,VTV,Afr.Extent,V.arrival
1970,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.425KG, POCA MIEL Y POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE,0,10.5616,0,89.4384,0,0,0,0,0,0,0,0,0,0,0,0,77.62963691,0
1971,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.825KG, MUCHA MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE,0,3.95132,0,0,0,0,0,0,78.5189,0,17.5298,0,0,0,0,0,84.00359672,0
1976,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"0.450KG, POCA MIEL Y POLEN",DESPEJADO,TRAPLINE,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.31954759,0
1977,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.350KG, MUCHA MIEL Y POLEN, NO ZANG",DESPEJADO CON VIENTO,TRAPLINE,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,71.2406307,0
1979,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.750KG, MUCHO MIEL Y POLEN, NO ZANG, SITIO RETIRADO",DESPEJADO CON VIENTO,TRAPLINE,0,1.77845,0,0,0,0,0,0,98.2216,0,0,0,0,0,0,0,71.56325775,0
1982,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.500KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE,0,0.798308,0,0,0,0,0,0,99.2017,0,0,0,0,0,0,0,91.42054248,0
1985,,23,10,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,"JHZM,MDR",NA,"1.750KG, MUCHA MIEL Y POLEN",DESPEJADO,TRAPLINE,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99.9999999,0
1986,,19,11,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.600KG, POCO MIEL Y POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE,83.4824,0.284255,0,0,0,0,0,0,16.2334,0,0,0,0,0,0,0,99.9094883,0
1987,,19,11,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.850KG, MIEL Y POLEN, NO ZANG",DESPEJADO,TRAPLINE,54.6467,0.509111,0,20.2798,24.5644,0,0,0,0,0,0,0,0,0,0,0,51.21262415,0
1988,,21,11,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.500KG, NO HAY MIEL, HAY POLEN, PRES DE ZANG",DESPEJADO,TRAPLINE,0,0.863412,0,0,0,0,0,0,84.9152,0,14.2214,0,0,0,0,0,91.76542065,0
2001,,22,3,1988,NOMBRE DE DIOS,TAMAULIPAS,MEXICO,Nombre de dios,TAM,23.350675,-98.051063,"WLR, ISMAEL, DEO",NA,"RUSTICA- (TRABACOS) APICACO EN CONVERSION A MODERNAS-SOLO QUEDO UNA RUSTICA, AL LADO DE LA CASA DEN HUERTA DE CITRICOS A 1KM DE LAS CASA",NA,SIMON VASQUEZ VILLARREAL,0,1.15984,0,0,0,0,0,0,98.8402,0,0,0,0,0,0,0,0.978070607,0
2003,,22,3,1988,NOMBRE DE DIOS,TAMAULIPAS,MEXICO,Nombre de dios,TAM,23.350675,-98.051063,"WLR, ISMAEL, DEO",NA,MODERNA PERO PREOCEDNTE DE RUSTICA - ABEJAS SENIR CRIOBLAS,NA,SIMON VASQUEZ VILLARREAL,0,0.0366516,0,0,5.24522,0,0,0,2.24579,0,92.4723,0,0,0,0,0,4.138080339,0
2004,,22,3,1988,NOMBRE DE DIOS,TAMAULIPAS,MEXICO,Nombre de dios,TAM,23.350675,-98.051063,"WLR, ISMAEL, DEO",NA,MODERNA,NA,SIMON VASQUEZ VILLARREAL,0,0.178972,0,0,0,0,0,0,99.821,0,0,0,0,0,0,0,3.98031604,0
2005,,22,3,1988,NOMBRE DE DIOS,TAMAULIPAS,MEXICO,Nombre de dios,TAM,23.350675,-98.051063,"WLR, ISMAEL, DEO",NA,MODERNA,NA,SIMON VASQUEZ VILLARREAL,0,1.33744,0,0,0,0,0,0,98.6626,0,0,0,0,0,0,0,4.431702964,0
2006,,22,3,1988,NOMBRE DE DIOS,TAMAULIPAS,MEXICO,Nombre de dios,TAM,23.350675,-98.051063,"DEO, ISMAEL, WCH",NA,"EN TRONCO DE PALMA, COLMENA SILVESTRE, 6KM AL ESTE DE SAN FELIPE",NA,SIMON VASQUEZ VILLARREAL,0,0.050881,0,24.1868,0,0,0,0,43.5919,0,32.1704,0,0,0,0,0,9.843626644,0
2009,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.505772,0,0,0,0,0,0,99.4942,0,0,0,0,0,0,0,1.562617878,0
2011,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.530412,0,0,0,0,0,0,99.4696,0,0,0,0,0,0,0,1.00E-07,0
2012,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS ENJAMBRE DEL MISMO APIARIO,NA,GONZALO BERNAL MARES,0,0.000290579,0,0,0,0,0,0,99.9997,0,0,0,0,0,0,0,2.719959936,0
2013,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.166571,0,0,0,0,0,0,4.07815,0,95.7553,0,0,0,0,0,13.27600387,0
2014,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.0739452,0,24.0823,0,0,0,0,50.4274,0,25.4163,0,0,0,0,0,2.004808371,0
2015_A,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.00165121,0,0,0,0,0,0,95.4689,0,4.52949,0,0,0,0,0,1.812839007,0
2015_B,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.803386,0,14.629,0,0,0,0,42.1087,0,42.4589,0,0,0,0,0,1.725418603,0
2016,,22,3,1988,SAN FELIPE,TAMAULIPAS,MEXICO,Rancho San Felipe,TAM,23.40731,-98.107636,"WLR, ISMAEL, DEO",NA,RUSTICA ABEJAS NEGRAS,NA,GONZALO BERNAL MARES,0,0.000372019,0,0,0,0,0,0,99.9996,0,0,0,0,0,0,0,0.342781167,0
2017,,22,3,1988,LAVADEROS,TAMAULIPAS,MEXICO,Lavaderos,TAM,23.4723,-98.01753,"WLR, ISMAEL, DEO",NA,COLMENAS MODERNAS ABEJAS CRIOLLAS,NA,JUAN GONZALES GARCIA,0,1.98354,0,50.0727,0,0,0,0,47.9438,0,0,0,0,0,0,0,0.273348485,0
2018,,22,3,1988,LAVADEROS,TAMAULIPAS,MEXICO,Lavaderos,TAM,23.4723,-98.01753,"WLR, ISMAEL, DEO",NA,COLMENAS MODERNAS ABEJAS CRIOLLAS,NA,JUAN GONZALES GARCIA,0,0.164149,0,0.975697,0,0,0,0,0.703506,0,98.1566,0,0,0,0,0,1.00E-07,0
2019,,22,3,1988,LAVADEROS,TAMAULIPAS,MEXICO,Lavaderos,TAM,23.4723,-98.01753,"WLR, ISMAEL, DEO",NA,COLMENAS MODERNAS ABEJAS CRIOLLAS,NA,JUAN GONZALES GARCIA,0,0.19999,0,19.7883,0,0,0,0,57.0407,0,22.9709,0,0,0,0,0,5.436651794,0
2021,,22,3,1988,SAN JOSE DE LAS RUSIA,TAMAULIPAS,MEXICO,Sierra de San Jose de Las Rusia,TAM,23.499912,-97.916637,"WLR, ISMAEL, DEO",NA,COLMENAS MODERNAS KM 118,NA,GONZALO ACUNA MENDIOLA,0,0.20911,0,0,0,0,0,0,99.7909,0,0,0,0,0,0,0,1.00E-07,0
2022,,22,3,1988,SAN JOSE DE LAS RUSIA,TAMAULIPAS,MEXICO,Sierra de San Jose de Las Rusia,TAM,23.499912,-97.916637,"WLR, ISMAEL, DEO",NA,COLMENAS MODERNAS KM 118,NA,GONZALO ACUNA MENDIOLA,2.1051,0.374736,0,4.68426,0,0,0,0,92.8359,0,0,0,0,0,0,0,1.00E-07,0
2023,,22,3,1988,SAN JOSE DE LAS RUSIA,TAMAULIPAS,MEXICO,Sierra de San Jose de Las Rusia,TAM,23.499912,-97.916637,"WLR, ISMAEL, DEO",NA,COLMENAS MODERNAS KM 118,NA,GONZALO ACUNA MENDIOLA,0,0.035053,0,12.0872,0,0,0,0,2.40443,0,85.4733,0,0,0,0,0,1.00E-07,0
2025,,23,3,1988,SAN JOSE DE LAS RUSIA,TAMAULIPAS,MEXICO,Sierra de San Jose de Las Rusia,TAM,23.499912,-97.916637,"WLR, ISMAEL, DEO",NA,COLMENA SILVESTRE SAN JOSE DE LAS RUSIAS EN BARRANCO DE ARROYO EN WERA DE ALGUN ARMIEL,NA,GONZALO ACUNA MENDIOLA,0,1.30E-06,0,3.87E-05,0,0,0,0,8.40E-05,0,99.9999,0,0,0,0,0,1.00E-07,0
2039_A,,7,4,1988,"KM 9, CAR. A PESCA",TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,"WLR, WILSON, RIVERA AND GUTIERREZ IBARRA",NA,KM 9 LAS TUNAS RUSTICAS,NA,ALFONSO ARREGUIN,0,1.05705,0,84.9825,0,0,0,0,2.45198,0,11.5084,0,0,0,0,0,1.00E-07,0
2045,,18,8,1988,CD. VICTORIA,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR,NA,COLMENAS RUSTICAS EJIDO LA LIBERTAD UNA COLMENA AL FONDO DEL JARDIN-LO TIENE 3 ANOS (1-HIELO SECO; 1 ALCOHOL),NA,JAVIER PEREZ TORRES,0,0.16524,0,2.44515,0,0,0,0,95.024,0,2.36558,0,0,0,0,0,1.00E-07,0
2048,,18,8,1988,MIGUEL HIDALGO,TAMAULIPAS,MEXICO,Ejido Miguel Hidalgo,TAM,24.94197,-98.09183,WLR,NA,RUSTICAS CAJAS DE MADERA,NA,FELIX MELENDEZ,1.78204,0.65285,0,1.98211,0,0,0,0,95.583,0,0,0,0,0,0,0,1.00E-07,0
2057,,18,8,1988,E. PIEDRA NEGRA,TAMAULIPAS,MEXICO,Forest Piedra Negra,TAM,23.633341,-98.533303,WLR,NA,RUSTICAS,NA,MARTINIANO MOLINA,0,0.000279736,0,0.0066134,0,0,0,0,99.9931,0,0,0,0,0,0,0,0.398988632,0
2099,,13,8,1991,CD VICTORIA,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR,AFG",NA,"EJIDO LOS OLIVOS, SWARMS OR FERALS IN APIARY",-1,NONE,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,63.86071095,0
3001_A,,6,4,1988,"EJIDO ""LA PIEDRA""",TAMAULIPAS,MEXICO,Ejido La Piedra,TAM,23.48345,-98.113485,"WLR, WILSON, RIVERA AND GUTIERREZ IBARRA",NA,OESTE DE LAVADEROS A 7KM THIS COLONY IS POPULATED E/BEES FROM SAN LUIS POTOSI ABOUT 8 YRS AGO COLMENA MODERNA,NA,FLAVIO CASTRO,0,0.0408047,0,0,0,0,0,0,98.1367,0,1.82251,0,0,0,0,0,1.595442171,0
3003,,6,4,1988,"EJIDO ""LA PIEDRA""",TAMAULIPAS,MEXICO,Ejido La Piedra,TAM,23.48345,-98.113485,"WLR, WILSON, RIVERA AND GUTIERREZ IBARRA",NA,OESTE DE LAVADEROS A 7KM THIS COLONY IS POPULATED E/BEES FROM SAN LUIS POTOSI ABOUT 8 YRS AGO COLMENA MODERNA,NA,FLAVIO CASTRO,0,0.00154046,0,0.0101397,0,0,0,0,98.3305,0,1.65779,0,0,0,0,0,1.00E-07,0
3005,,6,4,1988,"EJIDO ""LA PIEDRA""",TAMAULIPAS,MEXICO,Ejido La Piedra,TAM,23.48345,-98.113485,"WLR, WILSON, RIVERA AND GUTIERREZ IBARRA",NA,OESTE DE LAVADEROS A 7KM THIS COLONY IS POPULATED E/BEES FROM SAN LUIS POTOSI ABOUT 8 YRS AGO COLMENA MODERNA,NA,FLAVIO CASTRO,0.0134518,0.00631579,0,1.13716,0,0,0,0,98.8141,0,0.0289507,0,0,0,0,0,5.709396344,0
3006,,6,4,1988,"EJIDO ""LA PIEDRA""",TAMAULIPAS,MEXICO,Ejido La Piedra,TAM,23.48345,-98.113485,"WLR, WILSON, RIVERA AND GUTIERREZ IBARRA",NA,OESTE DE LAVADEROS A 7KM THIS COLONY IS POPULATED E/BEES FROM SAN LUIS POTOSI ABOUT 8 YRS AGO COLMENA MODERNA,NA,FLAVIO CASTRO,0,0.000161096,0,0.0213184,0,0,0,0,99.975,0,0.00355571,0,0,0,0,0,1.00E-07,0
3101,,7,11,1990,VERACRUZ,VERACRUZ,MEXICO,Veracruz,VER,19.173773,-96.134224,"JHZM, WLR",NA,"VERACRUZ APIARY #2, 8 COLONIES, 2 SAMPLED, RANCHO LA PARROQUIA, 12 W. OF VERA CRUZ, CAMINO A XALAPA",0.614583333,RANCHO LA PARROQUIA,24.8118,0.230928,0,41.4401,33.5171,0,0,0,0,0,0,0,0,0,0,0,99.9999999,0
3102,,7,11,1990,VERACRUZ,VERACRUZ,MEXICO,Veracruz,VER,19.173773,-96.134224,"WLR,JHZM",NA,"POSSIBLE AHB-EHB, RANCHO PARROQUIA, APIARY #2, 2 OF 8 HIVES SAMPLED",-1,RANCHO LA PARROQUIA,0.256988,0.0127601,0,0.47689,0,0,0,0,0,0,99.2534,0,0,0,0,0,90.09718892,0
330663,,19,3,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,"STATION 1 = MOVED UNIT 70 M N. OF ROAD, N. SIDE OF LARGE OAK NOT VISIBLE FROM ROAD STATION 1 TRAP A = NEW SWARM ONLY ONE PEANUT SIZE COMB. 2LBS= ALL BEES. PEROMYSUS NEST STATION 2 = REPLACE BUCKETS AND LID NE",NA,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.541979122,0
330707,,15,4,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NO,"STATION 2 TRAP A = NO ""VJ"" ON BAG. 2 IN LAB TO SHAKE. TRAP B = QUEEN NOT FOUND IN FIELD. 2 ETOH IN LAD FOR SHAKING. NO ""VJ"" ON BAG. Q IN ETOH STATION 3 TRAP A = NO varroa ON BAG. 2 ETOH FOR",NA,NA,0,0.300778,0,8.89232,0,22.4279,0,0,51.1726,0,17.2065,0,0,0,0,0,1.553817765,0
330709,,15,4,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NO,"STATION 2 TRAP A = NO ""VJ"" ON BAG. 2 IN LAB TO SHAKE. TRAP B = QUEEN NOT FOUND IN FIELD. 2 ETOH IN LAD FOR SHAKING. NO ""VJ"" ON BAG. Q IN ETOH STATION 3 TRAP A = NO varroa ON BAG. 2 ETOH FOR",NA,NA,0,0.00298375,0,5.23928,0,5.14578,0,0,89.4402,0,0.171791,0,0,0,0,0,2.010315023,0
330710,,15,4,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NO,"STATION 2 TRAP A = NO ""VJ"" ON BAG. 2 IN LAB TO SHAKE. TRAP B = QUEEN NOT FOUND IN FIELD. 2 ETOH IN LAD FOR SHAKING. NO ""VJ"" ON BAG. Q IN ETOH STATION 3 TRAP A = NO varroa ON BAG. 2 ETOH FOR",NA,NA,0,0.0844354,0,0,0,98.5044,0,0,0,0,0,1.41119,0,0,0,0,0.409842523,0
330768,,13,5,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,STATION 1 TRAP A = 2 BLACK SCARABS. APPROX.20 RESIDUAL BEES. STATION 2 TRAP H = 25 ETOH TRAP B = ONLY ONE SMALL COMB. CELL SIZES SUSPECT. 2 BAGS 25 ETOH. STATION 3 TRAP A = 25 ETOH STAT,NA,NA,0,0.000459123,0,0.688889,0,0,0,0,98.1494,0,1.16122,0,0,0,0,0,1.026063561,0
330769,,13,5,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,STATION 1 TRAP A = 2 BLACK SCARABS. APPROX.20 RESIDUAL BEES. STATION 2 TRAP H = 25 ETOH TRAP B = ONLY ONE SMALL COMB. CELL SIZES SUSPECT. 2 BAGS 25 ETOH. STATION 3 TRAP A = 25 ETOH STAT,NA,NA,0,0.00036041,0,3.11385,0,0.0793401,0,0,96.794,0,0.0124628,0,0,0,0,0,2.721347912,0
330770,,13,5,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,STATION 1 TRAP A = 2 BLACK SCARABS. APPROX.20 RESIDUAL BEES. STATION 2 TRAP H = 25 ETOH TRAP B = ONLY ONE SMALL COMB. CELL SIZES SUSPECT. 2 BAGS 25 ETOH. STATION 3 TRAP A = 25 ETOH STAT,NA,NA,0,0.165788,0,67.2922,0,0,0,0,0,0,32.5421,0,0,0,0,0,0.590671936,0
330771_A,,13,5,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,STATION 1 TRAP A = 2 BLACK SCARABS. APPROX.20 RESIDUAL BEES. STATION 2 TRAP H = 25 ETOH TRAP B = ONLY ONE SMALL COMB. CELL SIZES SUSPECT. 2 BAGS 25 ETOH. STATION 3 TRAP A = 25 ETOH STAT,NA,NA,0,0.139274,0,91.1852,0,0,0,0,1.99354,0,6.68194,0,0,0,0,0,0.877201007,0
330971,,27,6,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,"STATION 1 TRAP B = MUCH COMB, FALLEN OLD WITH EMERGING BROOD. TRAP A = 7 LARGE ROUND COMBS AND SEVERAL ODD SHAPED PIECES ATTACHED TO LID. 1 WHOLE PAN FULL OF RIPE HONEY! MESSY SWARM STAT",NA,NA,0,0.0233336,0,4.64935,0,0,0,0,0,0,95.3273,0,0,0,0,0,0.392232749,0
330973,,28,6,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"EAS, KRW",NA,HONEY BOUND. NO EGGS. MOSTLY CAPPED HONEY. NO BROOD. QUEEN NOT FOUND. TRAP ON GROUND BRANCH BROKE.,NA,NA,0,0.137139,0,24.6088,0,0,0,0,35.5881,0,39.666,0,0,0,0,0,37.4693489,0
330974,,27,6,1992,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,"STATION 1 TRAP B = MUCH COMB, FALLEN OLD WITH EMERGING BROOD. TRAP A = 7 LARGE ROUND COMBS AND SEVERAL ODD SHAPED PIECES ATTACHED TO LID. 1 WHOLE PAN FULL OF RIPE HONEY! MESSY SWARM STAT",NA,NA,0,0,0,0,0,0,0,0,6.94076,0,93.0592,0,0,0,0,0,0.508868217,0
331004,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,1.58685,0,0,0,0,0,0,98.4132,0,0,0,0,0,0,0,1.613583455,0
331005_B,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,10.5812,0,0,0,0,0,0,89.4188,0,0,0,0,0,0,0,1.00E-07,0
331006_A,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,21.0617,0,0,0,0,0,0,78.9383,0,0,0,0,0,0,0,0.426157132,0
331007_A,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,6.70422,0,29.5006,0,0,0,0,63.7952,0,0,0,0,0,0,0,1.00E-07,0
331007_B,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.501423,0,0,0,0,0,0,99.4986,0,0,0,0,0,0,0,0.536438781,0
331009,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.0631015,0,3.72029,0,0,0,0,96.2166,0,0,0,0,0,0,0,2.94E-06,0
331011_A,,26,8,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"WLR, AC, RG",NA,DR. J TEER'S MANAGED COLONIES 1011 COLONY SAMPLED WHILE STILL AT BIG CAKE LOCATION.,NA,NA,0,1.05426,0,15.6766,0,0,0,0,22.6132,0,60.6559,0,0,0,0,0,49.95835309,0
331012,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,81.7979,0,0,18.2021,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
331013,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0,0,21.6636,0,0,0,0,36.4229,0,41.9135,0,0,0,0,0,1.00E-07,0
331014_B,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.179033,0,5.36147,0,94.4595,0,0,0,0,0,0,0,0,0,0,1.00E-07,0
331016_A,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.885983,0,25.7163,0,0,0,0,73.3978,0,0,0,0,0,0,0,0.51431286,0
331016_B,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,13.1458,7.07398,0,58.5704,0,0,0,0,21.2098,0,0,0,0,0,0,0,1.286096081,0
331018,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.0584464,0,94.2087,0,0,0,0,1.00831,0,4.72458,0,0,0,0,0,0.090999193,0
331019,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.162341565,0
331020,,NA,NA,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.283987,0,8.37799,0,7.04599,0,0,84.292,0,0,0,0,0,0,0,26.091878,0
331251,,28,1,1993,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,MANAGED COLONY SAMPLE WORKER ONLY.,NA,NA,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.480537656,0
332003,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",NO,NO varroa. MOVED TRAP TO ONE SIDE TO AVOID RESIDUAL BEES.,NA,NA,0,0.0503292,0,58.2685,0,0,0,0,34.4547,0,7.22649,0,0,0,0,0,1.00E-07,1
332004,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",NO,NO varroa. MOVED TRAP TO ONE SIDE TO AVOID RESIDUAL BEES. EXPOSED COLONY.,NA,NA,0,0.0428718,0,14.1559,0,0,0,0,48.4684,0,37.3329,0,0,0,0,0,1.00E-07,1
332005,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",NO,NO varroa. MOVED TRAP TO ONE SIDE TO AVOID RESIDUAL BEES.,NA,NA,0,4.34E-06,0,0,0,0,0,0,99.9997,0,0.000248236,0,0,0,0,0,1.00E-07,1
332006,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",NO,NO varroa. MOVED TRAP TO ONE SIDE TO AVOID RESIDUAL BEES.,NA,NA,0,99.931,0,0.0282237,0,0,0,0,0.0408249,0,0,0,0,0,0,0,0.251434579,1
332007,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",NO,NO varroa.,NA,NA,0,0.0322938,0,21.1652,0,0,0,0,58.3306,0,20.4719,0,0,0,0,0,32.23695148,1
332010_A,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",YES,NA,NA,NA,0,0.149158,0,35.5912,0,0,0,0,64.2596,0,0,0,0,0,0,0,0.425597962,1
332012,,27,4,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,"RUBINK, CAVAZOS",NO,NO varroa. NO WEIGHT. TRAP MOVED TO AVOID RESIDUALS.,NA,NA,0,0.371964,0,12.647,0,0,0,0,31.9309,0,55.0501,0,0,0,0,0,0.78568983,1
332013_A,,18,5,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,"LAYING WORKERS NO QUEEN, MULTIPLE EGGS, & COLONY PRETTY GOOD SIZED.",NA,NA,1.01114,0.0374773,0,93.8692,0,0,0,0,1.08846,0,3.99377,0,0,0,0,0,1.00E-07,1
332014,,18,5,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.00847948,0,81.8876,0,0,0,0,7.1193,0,10.9846,0,0,0,0,0,32.0175852,1
332015,,18,5,1994,WELDER,TEXAS,USA,Welder Wildlife Foundation,WEL,28.121016,-97.441969,NA,NA,NA,NA,NA,0,0.068971,0,51.9946,0,34.8577,0,0,9.05706,0,4.02169,0,0,0,0,0,1.00E-07,1
